EMA_SHORT,EMA_LONG,RSI_OVERSOLD,RSI_OVERBOUGHT,ATR_MULT,WEIGHT_EMA,WEIGHT_RSI,WEIGHT_ATR,n_trades,win_rate,total_pnl,avg_pnl,final_balance
100,200,35,60,1.5,0.4,0.3,0.3,3399.0,0.499558693733451,0.17514213368975795,2.0271080288166428e-05,100.17514213368976
100,200,35,60,1.5,0.3,0.4,0.3,3399.0,0.499558693733451,0.17514213368975795,2.0271080288166428e-05,100.17514213368976
100,200,35,60,1.5,0.3,0.5,0.3,3399.0,0.499558693733451,0.17514213368975795,2.0271080288166428e-05,100.17514213368976
100,200,35,60,1.5,0.4,0.4,0.3,3399.0,0.499558693733451,0.17514213368975795,2.0271080288166428e-05,100.17514213368976
100,200,35,60,1.5,0.5,0.3,0.3,3399.0,0.499558693733451,0.17514213368975795,2.0271080288166428e-05,100.17514213368976
100,200,35,60,2.0,0.3,0.3,0.3,3399.0,0.499558693733451,0.17514213368975795,2.0271080288166428e-05,100.17514213368976
100,200,35,60,2.0,0.3,0.4,0.3,3399.0,0.499558693733451,0.17514213368975795,2.0271080288166428e-05,100.17514213368976
100,200,35,60,2.0,0.3,0.5,0.3,3399.0,0.499558693733451,0.17514213368975795,2.0271080288166428e-05,100.17514213368976
100,200,35,60,2.0,0.5,0.3,0.3,3399.0,0.499558693733451,0.17514213368975795,2.0271080288166428e-05,100.17514213368976
100,200,35,60,2.0,0.4,0.3,0.3,3399.0,0.499558693733451,0.17514213368975795,2.0271080288166428e-05,100.17514213368976
100,200,35,60,2.5,0.5,0.3,0.3,3399.0,0.499558693733451,0.17514213368975795,2.0271080288166428e-05,100.17514213368976
100,200,35,60,2.5,0.4,0.4,0.3,3399.0,0.499558693733451,0.17514213368975795,2.0271080288166428e-05,100.17514213368976
100,200,35,60,2.5,0.3,0.5,0.3,3399.0,0.499558693733451,0.17514213368975795,2.0271080288166428e-05,100.17514213368976
100,200,35,60,2.0,0.4,0.4,0.3,3399.0,0.499558693733451,0.17514213368975795,2.0271080288166428e-05,100.17514213368976
100,200,35,60,2.5,0.4,0.3,0.3,3399.0,0.499558693733451,0.17514213368975795,2.0271080288166428e-05,100.17514213368976
100,300,35,60,2.0,0.4,0.5,0.2,3600.0,0.5022222222222222,0.175108061202348,2.0267136713234725e-05,100.17510806120235
100,300,35,60,1.5,0.5,0.4,0.2,3600.0,0.5022222222222222,0.175108061202348,2.0267136713234725e-05,100.17510806120235
100,300,35,60,2.0,0.5,0.4,0.3,3600.0,0.5022222222222222,0.175108061202348,2.0267136713234725e-05,100.17510806120235
100,300,35,60,2.0,0.5,0.4,0.2,3600.0,0.5022222222222222,0.175108061202348,2.0267136713234725e-05,100.17510806120235
100,300,35,60,2.5,0.4,0.5,0.3,3600.0,0.5022222222222222,0.175108061202348,2.0267136713234725e-05,100.17510806120235
100,300,35,60,1.5,0.5,0.4,0.3,3600.0,0.5022222222222222,0.175108061202348,2.0267136713234725e-05,100.17510806120235
100,300,35,60,2.0,0.4,0.5,0.3,3600.0,0.5022222222222222,0.175108061202348,2.0267136713234725e-05,100.17510806120235
100,300,35,60,1.5,0.5,0.5,0.1,3600.0,0.5022222222222222,0.175108061202348,2.0267136713234725e-05,100.17510806120235
100,300,35,60,2.5,0.4,0.4,0.2,3600.0,0.5022222222222222,0.175108061202348,2.0267136713234725e-05,100.17510806120235
100,300,35,60,1.5,0.4,0.5,0.3,3600.0,0.5022222222222222,0.175108061202348,2.0267136713234725e-05,100.17510806120235
100,300,35,60,2.5,0.5,0.4,0.2,3600.0,0.5022222222222222,0.175108061202348,2.0267136713234725e-05,100.17510806120235
100,300,35,60,1.5,0.4,0.5,0.2,3600.0,0.5022222222222222,0.175108061202348,2.0267136713234725e-05,100.17510806120235
100,300,35,60,1.5,0.5,0.5,0.2,3600.0,0.5022222222222222,0.175108061202348,2.0267136713234725e-05,100.17510806120235
100,300,35,60,2.0,0.4,0.4,0.2,3600.0,0.5022222222222222,0.175108061202348,2.0267136713234725e-05,100.17510806120235
100,300,35,60,1.5,0.4,0.4,0.2,3600.0,0.5022222222222222,0.175108061202348,2.0267136713234725e-05,100.17510806120235
100,300,35,60,2.5,0.5,0.4,0.3,3600.0,0.5022222222222222,0.175108061202348,2.0267136713234725e-05,100.17510806120235
100,300,35,60,1.5,0.5,0.5,0.3,3600.0,0.5022222222222222,0.175108061202348,2.0267136713234725e-05,100.17510806120235
100,300,35,60,2.5,0.4,0.5,0.2,3600.0,0.5022222222222222,0.175108061202348,2.0267136713234725e-05,100.17510806120235
100,300,35,60,2.0,0.5,0.5,0.2,3600.0,0.5022222222222222,0.175108061202348,2.0267136713234725e-05,100.17510806120235
100,300,35,60,2.5,0.5,0.5,0.1,3600.0,0.5022222222222222,0.175108061202348,2.0267136713234725e-05,100.17510806120235
100,300,35,60,2.5,0.5,0.5,0.2,3600.0,0.5022222222222222,0.175108061202348,2.0267136713234725e-05,100.17510806120235
100,300,35,60,2.0,0.5,0.5,0.3,3600.0,0.5022222222222222,0.175108061202348,2.0267136713234725e-05,100.17510806120235
100,300,35,60,2.5,0.5,0.5,0.3,3600.0,0.5022222222222222,0.175108061202348,2.0267136713234725e-05,100.17510806120235
100,300,35,60,2.0,0.5,0.5,0.1,3600.0,0.5022222222222222,0.175108061202348,2.0267136713234725e-05,100.17510806120235
100,300,35,70,2.5,0.5,0.4,0.2,3019.0,0.4958595561444187,0.17139200022810575,1.9837037063438164e-05,100.17139200022811
100,300,35,70,2.5,0.4,0.5,0.3,3019.0,0.4958595561444187,0.17139200022810575,1.9837037063438164e-05,100.17139200022811
100,300,35,70,2.5,0.5,0.4,0.3,3019.0,0.4958595561444187,0.17139200022810575,1.9837037063438164e-05,100.17139200022811
100,300,35,70,1.5,0.5,0.5,0.3,3019.0,0.4958595561444187,0.17139200022810575,1.9837037063438164e-05,100.17139200022811
100,300,35,70,2.5,0.4,0.5,0.2,3019.0,0.4958595561444187,0.17139200022810575,1.9837037063438164e-05,100.17139200022811
100,300,35,70,2.5,0.4,0.4,0.2,3019.0,0.4958595561444187,0.17139200022810575,1.9837037063438164e-05,100.17139200022811
100,300,35,70,1.5,0.4,0.4,0.2,3019.0,0.4958595561444187,0.17139200022810575,1.9837037063438164e-05,100.17139200022811
100,300,35,70,2.0,0.5,0.5,0.3,3019.0,0.4958595561444187,0.17139200022810575,1.9837037063438164e-05,100.17139200022811
100,300,35,70,2.0,0.5,0.5,0.2,3019.0,0.4958595561444187,0.17139200022810575,1.9837037063438164e-05,100.17139200022811
100,300,35,70,2.0,0.5,0.5,0.1,3019.0,0.4958595561444187,0.17139200022810575,1.9837037063438164e-05,100.17139200022811
100,300,35,70,2.0,0.5,0.4,0.3,3019.0,0.4958595561444187,0.17139200022810575,1.9837037063438164e-05,100.17139200022811
100,300,35,70,1.5,0.4,0.5,0.2,3019.0,0.4958595561444187,0.17139200022810575,1.9837037063438164e-05,100.17139200022811
100,300,35,70,1.5,0.4,0.5,0.3,3019.0,0.4958595561444187,0.17139200022810575,1.9837037063438164e-05,100.17139200022811
100,300,35,70,1.5,0.5,0.4,0.2,3019.0,0.4958595561444187,0.17139200022810575,1.9837037063438164e-05,100.17139200022811
100,300,35,70,1.5,0.5,0.4,0.3,3019.0,0.4958595561444187,0.17139200022810575,1.9837037063438164e-05,100.17139200022811
100,300,35,70,2.0,0.4,0.5,0.3,3019.0,0.4958595561444187,0.17139200022810575,1.9837037063438164e-05,100.17139200022811
100,300,35,70,2.0,0.4,0.5,0.2,3019.0,0.4958595561444187,0.17139200022810575,1.9837037063438164e-05,100.17139200022811
100,300,35,70,2.0,0.4,0.4,0.2,3019.0,0.4958595561444187,0.17139200022810575,1.9837037063438164e-05,100.17139200022811
